Comunidad,Provincia,Población,Latitude,Longitude,Altitud,Habitantes,Hombres,Mujeres,geometry,Region,Town,CENSO DE HEMBRAS REPRODUCTORAS MAYORES DE 24 MESES,CENSO DE ANIMALES EN CEBADEROS,TotAnimals
Castilla León,León,Valdelugueros,42.97364,-5.412788,1194.567,361,270,193,POINT (-5.412788 42.97364),LA MONTAÑA DE RIAÑO,VALDELUGUEROS,1246.0,0.0,1246.0
Castilla León,León,Valdemora,42.19477,-5.427226,777.1289999999998,511,40,51,POINT (-5.427226 42.19477),ESLA-CAMPOS,VALDEMORA,0.0,0.0,0.0
Castilla León,León,Valdepiélago,42.86868,-5.398154,1030.69,85,226,190,POINT (-5.398154 42.86868),LA MONTAÑA DE RIAÑO,VALDEPIELAGO,307.0,0.0,307.0
Castilla León,León,Valdepolo,42.57626,-5.22613,873.5519,359,701,646,POINT (-5.22613 42.57626),TIERRAS DE LEÓN,VALDEPOLO,1289.0,263.0,1552.0
Castilla León,León,Valderas,42.07758,-5.442767,752.0427,1332,1031,1007,POINT (-5.442767 42.07758),ESLA-CAMPOS,VALDERAS,97.0,1514.0,1611.0
Castilla León,León,Valderrey,42.39484,-6.018861,830.6566,1946,248,269,POINT (-6.018861 42.39484),ASTORGA,VALDERREY,47.0,0.0,47.0
Castilla León,León,Valderrueda,42.81544,-4.948068,1023.137,487,526,488,POINT (-4.948068 42.81544),LA MONTAÑA DE RIAÑO,VALDERRUEDA,870.0,0.0,870.0
Castilla León,León,Valdesamario,42.72149,-5.952188,1021.253,975,117,97,POINT (-5.952188 42.72149),ASTORGA,VALDESAMARIO,49.0,0.0,49.0
Castilla León,León,Valdevimbre,42.42081,-5.622447,810.7202,218,561,517,POINT (-5.622447 42.42081),EL PÁRAMO,VALDEVIMBRE,336.0,13.0,349.0
Castilla León,León,Valencia de Don Juan,42.29401,-5.519861,767.8869,1022,2505,2578,POINT (-5.519861 42.29401),ESLA-CAMPOS,VALENCIA DE DON JUAN,234.0,3.0,237.0
Castilla León,León,Vallecillo,42.35655,-5.211738,846.0903,5112,70,59,POINT (-5.211738 42.35655),SAHAGÚN,VALLECILLO,52.0,0.0,52.0
Castilla León,León,Valverde-Enrique,42.30505,-5.299965,833.2962,134,105,94,POINT (-5.299965 42.30505),ESLA-CAMPOS,VALVERDE-ENRIQUE,95.0,0.0,95.0
Castilla León,León,Valverde de la Virgen,42.56865,-5.6837480000000005,890.2882,7021,3240,3187,POINT (-5.683748 42.56865),TIERRAS DE LEÓN,VALVERDE DE LA VIRGEN,61.0,0.0,61.0
Castilla León,León,Vecilla (La),42.84916,-5.405795,1009.372,188,221,216,POINT (-5.405794999999999 42.84916),LA MONTAÑA DE RIAÑO,VECILLA (LA),192.0,0.0,192.0
Castilla León,León,Vega de Espinareda,42.72601,-6.655013,607.2139,417,1264,1239,POINT (-6.655013 42.72601),BIERZO,VEGA DE ESPINAREDA,63.0,9.0,72.0
Castilla León,León,Vega de Infanzones,42.48265,-5.533533,780.0,2424,463,466,POINT (-5.533533 42.48265),ESLA-CAMPOS,VEGA DE INFANZONES,246.0,2.0,248.0
Castilla León,León,Vega de Valcarce,42.66407,-6.945935,629.737,920,376,349,POINT (-6.945935 42.66407),BIERZO,VEGA DE VALCARCE,484.0,0.0,484.0
Castilla León,León,Vegacervera,42.88636,-5.534939,1046.433,711,181,173,POINT (-5.534939 42.88636),LA MONTAÑA DE RIAÑO,VEGACERVERA,313.0,0.0,313.0
Castilla León,León,Vegaquemada,42.8185,-5.332815,938.0208,347,238,232,POINT (-5.332815 42.8185),LA MONTAÑA DE RIAÑO,VEGAQUEMADA,285.0,0.0,285.0
Castilla León,León,Vegas del Condado,42.68404,-5.3666730000000005,862.0,464,679,584,POINT (-5.366673 42.68404),TIERRAS DE LEÓN,VEGAS DEL CONDADO,2356.0,908.0,3264.0
Castilla León,León,Villablino,42.93821,-6.320078,989.2762,1183,5291,5369,POINT (-6.320078 42.93821),LA MONTAÑA DE LUNA,VILLABLINO,1436.0,5.0,1441.0
Castilla León,León,Villabraz,42.24592,-5.447141,847.0239,10238,70,57,POINT (-5.447141 42.24592),ESLA-CAMPOS,VILLABRAZ,0.0,1.0,1.0
Castilla León,León,Villadangos del Páramo,42.51751,-5.766411,899.3542,113,587,554,POINT (-5.766411 42.51750999999999),EL PÁRAMO,VILLADANGOS DEL PARAMO,206.0,727.0,933.0
Castilla León,León,Villadecanes,42.57994,-6.759442999999999,526.6855,1123,1099,1097,POINT (-6.759442999999999 42.57994),BIERZO,VILLADECANES,0.0,0.0,0.0
Castilla León,León,Villademor de la Vega,42.27039,-5.569057,748.9046,390,213,184,POINT (-5.569057 42.27039),ESLA-CAMPOS,VILLADEMOR DE LA VEGA,417.0,287.0,704.0
Castilla León,León,Villafranca del Bierzo,42.60765,-6.807747999999999,518.9436,3424,1696,1785,POINT (-6.807747999999999 42.60765),BIERZO,VILLAFRANCA DEL BIERZO,248.0,0.0,248.0
Castilla León,León,Villagatón,42.6349,-6.162189,1015.718,636,333,332,POINT (-6.162189 42.6349),ASTORGA,VILLAGATON,365.0,0.0,365.0
Castilla León,León,Villamañán,42.3217,-5.582248,762.7079,320,636,661,POINT (-5.582248 42.3217),ESLA-CAMPOS,VILLAMANAN,206.0,77.0,283.0
Castilla León,León,Villamandos,42.17973,-5.5907870000000015,727.7506,1104,175,166,POINT (-5.590787000000001 42.17973),ESLA-CAMPOS,VILLAMANDOS,1049.0,1.0,1050.0
Castilla León,León,Villamanín,42.9384,-5.655591,1138.44,1269,573,552,POINT (-5.655591 42.9384),LA MONTAÑA DE LUNA,VILLAMANIN,1989.0,11.0,2000.0
Castilla León,León,Villamartín de Don Sancho,42.56853,-5.058353,892.331,158,86,67,POINT (-5.058353 42.56853),TIERRAS DE LEÓN,VILLAMARTIN DE DON SANCHO,22.0,0.0,22.0
Castilla León,León,Villamejil,42.56238,-6.023193,909.9926,775,409,406,POINT (-6.023193 42.56238),ASTORGA,VILLAMEJIL,16.0,46.0,62.0
Castilla León,León,Villamol,42.42696,-5.046878,819.0361,180,97,97,POINT (-5.046878 42.42696),SAHAGÚN,VILLAMOL,18.0,26.0,44.0
Castilla León,León,Villamontán de la Valduerna,42.30983,-5.9959120000000015,822.5558,859,473,444,POINT (-5.995912000000001 42.30983),LA BAÑEZA,VILLAMONTAN DE LA VALDUERNA,27.0,0.0,27.0
Castilla León,León,Villamoratiel de las Matas,42.39805,-5.30069,845.7986,155,97,69,POINT (-5.30069 42.39805),ESLA-CAMPOS,VILLAMORATIEL DE LAS MATAS,0.0,2.0,2.0
Castilla León,León,Villanueva de las Manzanas,42.47071,-5.479661,780.3629,525,276,275,POINT (-5.479661 42.47071),ESLA-CAMPOS,VILLANUEVA DE LAS MANZANAS,407.0,0.0,407.0
Castilla León,León,Villaobispo de Otero,42.50024000000001,-6.058351999999998,868.2292,652,336,304,POINT (-6.058351999999999 42.50024000000001),ASTORGA,VILLAOBISPO DE OTERO,0.0,0.0,0.0
Castilla León,León,Villaornate y Castro,42.18473,-5.549681,737.9659,402,219,199,POINT (-5.549681 42.18473),ESLA-CAMPOS,VILLAORNATE Y CASTRO,0.0,10.0,10.0
Castilla León,León,Villaquejida,42.14514000000001,-5.597562,724.3493,976,515,477,POINT (-5.597562 42.14514),ESLA-CAMPOS,VILLAQUEJIDA,308.0,76.0,384.0
Castilla León,León,Villaquilambre,42.63885,-5.557585,864.2917,18054,8494,8519,POINT (-5.557585 42.63885),TIERRAS DE LEÓN,VILLAQUILAMBRE,874.0,183.0,1057.0
Castilla León,León,Villarejo de Órbigo,42.44614,-5.904218,816.7586,3223,1619,1694,POINT (-5.904218 42.44614),ASTORGA,VILLAREJO DE ORBIGO,194.0,505.0,699.0
Castilla León,León,Villares de Órbigo,42.47118,-5.913153,831.3205,704,381,357,POINT (-5.913153 42.47118),ASTORGA,VILLARES DE ORBIGO,213.0,0.0,213.0
Castilla León,León,Villasabariego,42.53359,-5.413929,851.8769,1248,652,588,POINT (-5.413929 42.53359),ESLA-CAMPOS,VILLASABARIEGO,1453.0,141.0,1594.0
Castilla León,León,Villaselán,42.56092,-5.047582,862.9064,226,134,110,POINT (-5.047582 42.56092),SAHAGÚN,VILLASELAN,171.0,0.0,171.0
Castilla León,León,Villaturiel,42.51855,-5.485187000000002,797.6174,1955,1004,892,POINT (-5.485187000000001 42.51855),ESLA-CAMPOS,VILLATURIEL,184.0,22.0,206.0
Castilla León,León,Villazala,42.36126,-5.8546,799.6208,781,443,401,POINT (-5.8546 42.36125999999999),EL PÁRAMO,VILLAZALA,95.0,777.0,872.0
Castilla León,León,Villazanzo de Valderaduey,42.53504,-4.963682,916.1418,525,307,242,POINT (-4.963682 42.53504),SAHAGÚN,VILLAZANZO DE VALDERADUEY,97.0,0.0,97.0
Castilla León,León,Zotes del Páramo,42.27202,-5.735958,782.1282,487,279,216,POINT (-5.735958 42.27202),EL PÁRAMO,ZOTES DEL PARAMO,0.0,0.0,0.0
Castilla León,Palencia,Abarca de Campos,42.0624,-4.840821,758.1901,39,24,17,POINT (-4.840821 42.0624),CAMPOS,ABARCA DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Abia de las Torres,42.41972,-4.421913,836.1696,182,96,80,POINT (-4.421913 42.41972),CAMPOS,ABIA DE LAS TORRES,0.0,0.0,0.0
Castilla León,Palencia,Aguilar de Campoo,42.79245,-4.260221,897.081,7164,3515,3727,POINT (-4.260221 42.79245),AGUILAR,AGUILAR DE CAMPOO,1680.0,65.0,1745.0
Castilla León,Palencia,Alar del Rey,42.65989,-4.311825,853.8849,1030,501,544,POINT (-4.311825 42.65989),BOEDO-OJEDA,ALAR DEL REY,355.0,73.0,428.0
Castilla León,Palencia,Alba de Cerrato,41.81252,-4.3662230000000015,780.3799,87,49,43,POINT (-4.366223000000001 41.81252),EL CERRATO,ALBA DE CERRATO,38.0,170.0,208.0
Castilla León,Palencia,Amayuelas de Arriba,42.21093,-4.489736,787.3027,40,22,15,POINT (-4.489736 42.21093),CAMPOS,AMAYUELAS DE ARRIBA,0.0,0.0,0.0
Castilla León,Palencia,Ampudia,41.91397,-4.7801290000000005,794.2702,628,317,273,POINT (-4.780129000000001 41.91397),CAMPOS,AMPUDIA,158.0,0.0,158.0
Castilla León,Palencia,Amusco,42.17311,-4.47014,773.6923,440,246,210,POINT (-4.47014 42.17311),CAMPOS,AMUSCO,195.0,128.0,323.0
Castilla León,Palencia,Antigüedad,41.94587,-4.118328,833.6262,407,220,187,POINT (-4.118328 41.94587),EL CERRATO,ANTIGUEDAD,61.0,0.0,61.0
Castilla León,Palencia,Arconada,42.32811,-4.495456,804.9647,40,27,22,POINT (-4.495456 42.32811),CAMPOS,ARCONADA,0.0,0.0,0.0
Castilla León,Palencia,Astudillo,42.19241,-4.294691,788.4464,1073,578,556,POINT (-4.294691 42.19241),CAMPOS,ASTUDILLO,170.0,2.0,172.0
Castilla León,Palencia,Autilla del Pino,41.99172,-4.633556,870.6778,246,136,104,POINT (-4.633556 41.99172),CAMPOS,AUTILLA DEL PINO,0.0,0.0,0.0
Castilla León,Palencia,Autillo de Campos,42.08715,-4.833488,762.9597,147,84,84,POINT (-4.833488 42.08715),CAMPOS,AUTILLO DE CAMPOS,0.0,161.0,161.0
Castilla León,Palencia,Ayuela,42.62606,-4.660476999999998,952.0762,60,38,27,POINT (-4.660476999999999 42.62606),SALDAÑA-VALDAVIA,AYUELA,29.0,0.0,29.0
Castilla León,Palencia,Baltanás,41.93716,-4.245831,784.0414,1318,713,640,POINT (-4.245831 41.93716),EL CERRATO,BALTANAS,375.0,333.0,708.0
Castilla León,Palencia,Baquerín de Campos,42.01602000000001,-4.78178,749.9719,35,21,16,POINT (-4.78178 42.01602),CAMPOS,BAQUERIN DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Bárcena de Campos,42.4837,-4.498671,845.1735,54,25,29,POINT (-4.498671 42.4837),CAMPOS,BARCENA DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Barruelo de Santullán,42.90768,-4.28723,1051.277,1418,714,774,POINT (-4.28723 42.90768),AGUILAR,BARRUELO DE SANTULLAN,455.0,7.0,462.0
Castilla León,Palencia,Báscones de Ojeda,42.67077000000001,-4.527061,962.8129,165,95,79,POINT (-4.527061 42.67077),BOEDO-OJEDA,BASCONES DE OJEDA,92.0,0.0,92.0
Castilla León,Palencia,Becerril de Campos,42.10857,-4.639876,769.5222,921,488,474,POINT (-4.639876 42.10857),CAMPOS,BECERRIL DE CAMPOS,120.0,0.0,120.0
Castilla León,Palencia,Belmonte de Campos,41.94308,-4.987806,743.8493,31,17,18,POINT (-4.987806 41.94308),CAMPOS,BELMONTE DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Berzosilla,42.78024,-4.038914,826.7042,51,22,27,POINT (-4.038914 42.78024),AGUILAR,BERZOSILLA,164.0,0.0,164.0
Castilla León,Palencia,Boada de Campos,41.98954000000001,-4.877423,748.0,20,12,8,POINT (-4.877423 41.98954000000001),CAMPOS,BOADA DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Boadilla de Rioseco,42.17916,-4.968832,783.1019,130,73,60,POINT (-4.968832 42.17916),CAMPOS,BOADILLA DE RIOSECO,0.0,78.0,78.0
Castilla León,Palencia,Boadilla del Camino,42.25846,-4.347185,782.6569999999998,115,71,59,POINT (-4.347185 42.25846),CAMPOS,BOADILLA DEL CAMINO,58.0,0.0,58.0
Castilla León,Palencia,Brañosera,42.93497,-4.308174,1200.068,235,143,116,POINT (-4.308174 42.93497),AGUILAR,BRANOSERA,504.0,0.0,504.0
Castilla León,Palencia,Buenavista de Valdavia,42.63752,-4.614254,926.9855,380,199,187,POINT (-4.614254 42.63752),SALDAÑA-VALDAVIA,BUENAVISTA DE VALDAVIA,66.0,107.0,173.0
Castilla León,Palencia,Bustillo de la Vega,42.45601,-4.740725,885.0,319,168,154,POINT (-4.740725 42.45601),SALDAÑA-VALDAVIA,BUSTILLO DE LA VEGA,1241.0,87.0,1328.0
Castilla León,Palencia,Bustillo del Páramo de Carrión,42.35588,-4.738232,854.3857,64,42,30,POINT (-4.738232 42.35588),SALDAÑA-VALDAVIA,BUSTILLO DEL PARAMO DE CARRION,29.0,0.0,29.0
Castilla León,Palencia,Calahorra de Boedo,42.5752,-4.386165,868.8841,116,59,50,POINT (-4.386165 42.5752),BOEDO-OJEDA,CALAHORRA DE BOEDO,0.0,0.0,0.0
Castilla León,Palencia,Calzada de los Molinos,42.32693,-4.6520519999999985,827.0596,353,203,154,POINT (-4.652051999999999 42.32693),CAMPOS,CALZADA DE LOS MOLINOS,374.0,1.0,375.0
Castilla León,Palencia,Capillas,42.01353,-4.890835,760.7122,88,49,50,POINT (-4.890835 42.01353),CAMPOS,CAPILLAS,0.0,0.0,0.0
Castilla León,Palencia,Cardeñosa de Volpejera,42.23212,-4.701925,827.3951,50,21,18,POINT (-4.701925 42.23212),CAMPOS,CARDENOSA DE VOLPEJERA,0.0,0.0,0.0
Castilla León,Palencia,Carrión de los Condes,42.33895,-4.601765,837.2867,2205,1125,1177,POINT (-4.601765 42.33895),CAMPOS,CARRION DE LOS CONDES,185.0,242.0,427.0
Castilla León,Palencia,Castil de Vela,41.98415,-4.958809,759.6097,69,37,42,POINT (-4.958809 41.98415),CAMPOS,CASTIL DE VELA,0.0,0.0,0.0
Castilla León,Palencia,Castrejón de la Peña,42.8079,-4.599901999999998,1121.003,454,256,230,POINT (-4.599901999999999 42.8079),CERVERA,CASTREJON DE LA PENA,156.0,0.0,156.0
Castilla León,Palencia,Castrillo de Don Juan,41.792,-4.069573,830.5445,243,141,130,POINT (-4.069573 41.792),EL CERRATO,CASTRILLO DE DON JUAN,0.0,0.0,0.0
Castilla León,Palencia,Castrillo de Onielo,41.85771,-4.301824,821.9319,120,63,59,POINT (-4.301824 41.85771),EL CERRATO,CASTRILLO DE ONIELO,0.0,0.0,0.0
Castilla León,Palencia,Castrillo de Villavega,42.45428,-4.480228,851.3707,207,108,94,POINT (-4.480228 42.45428),CAMPOS,CASTRILLO DE VILLAVEGA,0.0,10.0,10.0
Castilla León,Palencia,Castromocho,42.03073,-4.823366,758.2964,250,126,116,POINT (-4.823366 42.03073),CAMPOS,CASTROMOCHO,0.0,173.0,173.0
Castilla León,Palencia,Cervatos de la Cueza,42.29036,-4.769318,853.0574,312,174,137,POINT (-4.769318 42.29036),CAMPOS,CERVATOS DE LA CUEZA,0.0,0.0,0.0
Castilla León,Palencia,Cervera de Pisuerga,42.86576,-4.499135,1007.858,2563,1294,1272,POINT (-4.499135 42.86575999999999),CERVERA,CERVERA DE PISUERGA,2594.0,450.0,3044.0
Castilla León,Palencia,Cevico de la Torre,41.8524,-4.410702,754.6013,499,265,258,POINT (-4.410702 41.8524),EL CERRATO,CEVICO DE LA TORRE,0.0,353.0,353.0
Castilla León,Palencia,Cevico Navero,41.86105,-4.1839830000000005,829.4386,220,123,111,POINT (-4.183983 41.86105),EL CERRATO,CEVICO NAVERO,0.0,0.0,0.0
Castilla León,Palencia,Cisneros,42.22045,-4.857163,804.7203,497,263,239,POINT (-4.857163 42.22045),CAMPOS,CISNEROS,0.0,0.0,0.0
Castilla León,Palencia,Cobos de Cerrato,42.02774,-4.0022,819.4964,159,94,88,POINT (-4.0022 42.02774),EL CERRATO,COBOS DE CERRATO,30.0,0.0,30.0
Castilla León,Palencia,Collazos de Boedo,42.6189,-4.483604,916.8154,129,72,58,POINT (-4.483604 42.6189),BOEDO-OJEDA,COLLAZOS DE BOEDO,186.0,0.0,186.0
Castilla León,Palencia,Congosto de Valdavia,42.71569,-4.633691000000002,973.56,187,111,90,POINT (-4.633691000000001 42.71569),SALDAÑA-VALDAVIA,CONGOSTO DE VALDAVIA,0.0,0.0,0.0
Castilla León,Palencia,Cordovilla la Real,42.07946,-4.2593,745.9448,129,62,48,POINT (-4.2593 42.07946),EL CERRATO,CORDOVILLA LA REAL,176.0,2431.0,2607.0
Castilla León,Palencia,Cubillas de Cerrato,41.79859,-4.466344,743.3760000000002,68,40,40,POINT (-4.466344 41.79859),EL CERRATO,CUBILLAS DE CERRATO,0.0,0.0,0.0
Castilla León,Palencia,Dehesa de Montejo,42.81898,-4.509432,1091.726,140,86,68,POINT (-4.509432 42.81898),CERVERA,DEHESA DE MONTEJO,503.0,3.0,506.0
Castilla León,Palencia,Dehesa de Romanos,42.63984,-4.435236,943.8187,38,25,12,POINT (-4.435236 42.63984),BOEDO-OJEDA,DEHESA DE ROMANOS,348.0,0.0,348.0
Castilla León,Palencia,Dueñas,41.8762,-4.545815,723.9095,2804,1578,1416,POINT (-4.545815 41.8762),EL CERRATO,DUENAS,195.0,86.0,281.0
Castilla León,Palencia,Espinosa de Cerrato,41.96826,-3.951763,864.7267,192,99,94,POINT (-3.951763 41.96826),EL CERRATO,ESPINOSA DE CERRATO,40.0,0.0,40.0
Castilla León,Palencia,Espinosa de Villagonzalo,42.47999,-4.371218,831.9033,223,109,102,POINT (-4.371218 42.47999),CAMPOS,ESPINOSA DE VILLAGONZALO,0.0,0.0,0.0
Castilla León,Palencia,Frechilla,42.13801,-4.840533,775.0347,190,105,103,POINT (-4.840533 42.13800999999999),CAMPOS,FRECHILLA,0.0,0.0,0.0
Castilla León,Palencia,Fresno del Río,42.68124,-4.817978,1015.25,198,106,91,POINT (-4.817978 42.68124),GUARDO,FRESNO DEL RIO,117.0,0.0,117.0
Castilla León,Palencia,Frómista,42.26745,-4.4068190000000005,783.3309,845,424,398,POINT (-4.406819 42.26745),CAMPOS,FROMISTA,82.0,33.0,115.0
Castilla León,Palencia,Fuentes de Nava,42.08343,-4.78183,756.5685,729,378,351,POINT (-4.78183 42.08343),CAMPOS,FUENTES DE NAVA,0.0,15.0,15.0
Castilla León,Palencia,Fuentes de Valdepero,42.07467000000001,-4.500794,796.7946,347,140,121,POINT (-4.500794 42.07467),CAMPOS,FUENTES DE VALDEPERO,0.0,0.0,0.0
Castilla León,Palencia,Grijota,42.05277,-4.583137000000002,746.9368,1895,821,758,POINT (-4.583137000000001 42.05277),CAMPOS,GRIJOTA,282.0,64.0,346.0
Castilla León,Palencia,Guardo,42.7889,-4.846615,1095.632,7055,3691,3709,POINT (-4.846615 42.7889),GUARDO,GUARDO,194.0,371.0,565.0
Castilla León,Palencia,Guaza de Campos,42.13317,-4.90996,794.0911,62,31,31,POINT (-4.90996 42.13317),CAMPOS,GUAZA DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Hérmedes de Cerrato,41.81919,-4.174885,900.4366,99,53,47,POINT (-4.174885 41.81919),EL CERRATO,HERMEDES DE CERRATO,0.0,0.0,0.0
Castilla León,Palencia,Herrera de Pisuerga,42.59454,-4.33076,847.2326,2288,1187,1192,POINT (-4.33076 42.59454),BOEDO-OJEDA,HERRERA DE PISUERGA,0.0,0.0,0.0
Castilla León,Palencia,Herrera de Valdecañas,42.04818,-4.200034,778.0357,161,83,75,POINT (-4.200034 42.04818),EL CERRATO,HERRERA DE VALDECANAS,81.0,0.0,81.0
Castilla León,Palencia,Hontoria de Cerrato,41.91072,-4.441111,744.5811,111,55,50,POINT (-4.441111 41.91072),EL CERRATO,HONTORIA DE CERRATO,0.0,0.0,0.0
Castilla León,Palencia,Hornillos de Cerrato,41.9885,-4.272515,794.4394,118,59,57,POINT (-4.272515 41.9885),EL CERRATO,HORNILLOS DE CERRATO,0.0,0.0,0.0
Castilla León,Palencia,Husillos,42.09022,-4.527472,744.5184,258,125,108,POINT (-4.527472 42.09022),CAMPOS,HUSILLOS,0.0,234.0,234.0
Castilla León,Palencia,Itero de la Vega,42.28725,-4.25986,770.6241,183,93,86,POINT (-4.25986 42.28725),CAMPOS,ITERO DE LA VEGA,72.0,27.0,99.0
Castilla León,Palencia,Lagartos,42.4058,-4.904532,914.8121,147,80,65,POINT (-4.904532 42.4058),SALDAÑA-VALDAVIA,LAGARTOS,277.0,0.0,277.0
Castilla León,Palencia,Lantadilla,42.34066,-4.276877,788.4019,373,179,192,POINT (-4.276877 42.34066),CAMPOS,LANTADILLA,0.0,0.0,0.0
Castilla León,Palencia,Ledigos,42.35455,-4.864838,876.8804,68,46,35,POINT (-4.864838 42.35455),SALDAÑA-VALDAVIA,LEDIGOS,91.0,0.0,91.0
Castilla León,Palencia,Loma de Ucieza,42.44142,-4.579111,841.5579,265,152,120,POINT (-4.579111 42.44142),CAMPOS,LOMA DE UCIEZA,0.0,0.0,0.0
Castilla León,Palencia,Lomas,42.27389,-4.55071,825.279,53,32,22,POINT (-4.55071 42.27389),CAMPOS,LOMAS,0.0,0.0,0.0
Castilla León,Palencia,Magaz de Pisuerga,41.98265,-4.42814,731.0358,1081,584,437,POINT (-4.42814 41.98265),EL CERRATO,MAGAZ DE PISUERGA,0.0,0.0,0.0
Castilla León,Palencia,Manquillos,42.20491,-4.567846,776.0267,69,39,29,POINT (-4.567846 42.20491),CAMPOS,MANQUILLOS,0.0,1.0,1.0
Castilla León,Palencia,Mantinos,42.75367,-4.8425660000000015,1068.4589999999996,158,76,73,POINT (-4.842566000000001 42.75367),GUARDO,MANTINOS,6.0,2.0,8.0
Castilla León,Palencia,Marcilla de Campos,42.31704000000001,-4.396164,816.3467,44,21,27,POINT (-4.396164 42.31704000000001),CAMPOS,MARCILLA DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Mazariegos,42.02702,-4.715664,739.4893,248,144,110,POINT (-4.715664 42.02702),CAMPOS,MAZARIEGOS,0.0,0.0,0.0
Castilla León,Palencia,Mazuecos de Valdeginate,42.16836,-4.8400120000000015,781.7784,107,62,51,POINT (-4.840012000000001 42.16836),CAMPOS,MAZUECOS DE VALDEGINATE,0.0,0.0,0.0
Castilla León,Palencia,Melgar de Yuso,42.25353,-4.254504,771.8138,291,176,136,POINT (-4.254504 42.25353),CAMPOS,MELGAR DE YUSO,699.0,0.0,699.0
Castilla León,Palencia,Meneses de Campos,41.94185,-4.9200370000000015,749.4305,126,68,68,POINT (-4.920037000000001 41.94185),CAMPOS,MENESES DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Micieces de Ojeda,42.6907,-4.462027,935.5956,93,50,40,POINT (-4.462027 42.6907),BOEDO-OJEDA,MICIECES DE OJEDA,108.0,0.0,108.0
Castilla León,Palencia,Monzón de Campos,42.11494,-4.494374,751.6661,656,346,319,POINT (-4.494374 42.11494),CAMPOS,MONZON DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Moratinos,42.36052,-4.926806,858.9825,65,40,32,POINT (-4.926806 42.36052),CAMPOS,MORATINOS,0.0,0.0,0.0
Castilla León,Palencia,Mudá,42.87574,-4.393997,997.7184,96,55,50,POINT (-4.393997 42.87574),CERVERA,MUDA,109.0,31.0,140.0
Castilla León,Palencia,Nogal de las Huertas,42.39223,-4.64151,846.8398,48,28,19,POINT (-4.64151 42.39223),CAMPOS,NOGAL DE LAS HUERTAS,0.0,0.0,0.0
Castilla León,Palencia,Olea de Boedo,42.60915,-4.44998,929.4524,37,18,21,POINT (-4.44998 42.60915),BOEDO-OJEDA,OLEA DE BOEDO,32.0,0.0,32.0
Castilla León,Palencia,Olmos de Ojeda,42.72211,-4.42506,926.6885,242,156,109,POINT (-4.42506 42.72211),BOEDO-OJEDA,OLMOS DE OJEDA,130.0,65.0,195.0
Castilla León,Palencia,Osornillo,42.37003,-4.2911839999999986,812.6404,76,40,40,POINT (-4.291183999999999 42.37003),CAMPOS,OSORNILLO,0.0,0.0,0.0
Castilla León,Palencia,Osorno la Mayor,42.41016,-4.3615010000000005,808.4557,1441,771,711,POINT (-4.361501000000001 42.41016),CAMPOS,OSORNO LA MAYOR,90.0,0.0,90.0
Castilla León,Palencia,Palencia,42.01246,-4.531175,745.8375,81089,39218,43433,POINT (-4.531175 42.01246),CAMPOS,PALENCIA,713.0,6.0,719.0
Castilla León,Palencia,Palenzuela,42.09528,-4.129247,797.952,224,137,117,POINT (-4.129247 42.09528),EL CERRATO,PALENZUELA,0.0,0.0,0.0
Castilla León,Palencia,Páramo de Boedo,42.57817,-4.401175,877.6904,85,50,47,POINT (-4.401175 42.57817),BOEDO-OJEDA,PARAMO DE BOEDO,63.0,0.0,63.0
Castilla León,Palencia,Paredes de Nava,42.15297,-4.694349,784.7175,2068,1074,1057,POINT (-4.694349 42.15297),CAMPOS,PAREDES DE NAVA,0.0,4.0,4.0
Castilla León,Palencia,Payo de Ojeda,42.72071,-4.480036,1001.883,70,42,33,POINT (-4.480036 42.72071),BOEDO-OJEDA,PAYO DE OJEDA,14.0,0.0,14.0
Castilla León,Palencia,Pedraza de Campos,41.98404,-4.734877,755.1041,96,47,48,POINT (-4.734877 41.98404),CAMPOS,PEDRAZA DE CAMPOS,0.0,0.0,0.0
Castilla León,Palencia,Pedrosa de la Vega,42.48248,-4.745925,892.6549,338,187,168,POINT (-4.745925 42.48248),SALDAÑA-VALDAVIA,PEDROSA DE LA VEGA,997.0,35.0,1032.0
